,newspaper,date,sentiment
551,Business_Insider,2020-03-26,-0.02745098039215688
552,Business_Insider,2020-03-27,0.1372549019607843
553,Business_Insider,2020-03-27,-0.02745098039215688
554,Business_Insider,2020-04-02,0.3333333333333333
555,Business_Insider,2020-04-03,-0.03529411764705881
556,Business_Insider,2020-04-03,0.05882352941176472
557,Business_Insider,2020-04-03,0.0117647058823529
558,Business_Insider,2020-03-31,-0.03529411764705881
559,Business_Insider,2020-03-31,-0.05882352941176472
560,Business_Insider,2020-04-01,-0.1529411764705882
561,Business_Insider,2020-03-31,0.1137254901960785
562,Business_Insider,2020-04-02,0.01960784313725483
563,Business_Insider,2020-04-01,-0.003921568627450966
564,Business_Insider,2020-03-30,-0.4666666666666667
565,Business_Insider,2020-04-05,-0.3568627450980392
566,Business_Insider,2020-04-03,-0.2313725490196078
567,Business_Insider,2020-03-30,0.09019607843137245
568,Business_Insider,2020-04-01,-0.1764705882352942
569,Business_Insider,2020-04-05,0.05098039215686279
570,Business_Insider,2020-04-03,0.003921568627450966
571,Business_Insider,2020-03-31,-0.1686274509803921
572,Business_Insider,2020-03-30,0.4274509803921569
573,Business_Insider,2020-04-05,0.2470588235294118
574,Business_Insider,2020-04-03,-0.05098039215686279
575,Business_Insider,2020-04-03,-0.2
576,Business_Insider,2020-04-01,-0.1843137254901961
577,Business_Insider,2020-04-01,-0.2549019607843137
578,Business_Insider,2020-04-02,-0.3960784313725491
579,Business_Insider,2020-04-08,0.1058823529411765
580,Business_Insider,2020-04-08,0.3960784313725489
581,Business_Insider,2020-04-06,0.1764705882352942
582,Business_Insider,2020-04-06,0.2
583,Business_Insider,2020-04-06,0.411764705882353
584,Business_Insider,2020-04-08,0.09019607843137245
585,Business_Insider,2020-04-06,0.2078431372549019
586,Business_Insider,2020-04-11,-0.003921568627450966
587,Business_Insider,2020-04-06,-0.04313725490196074
588,Business_Insider,2020-04-09,-0.2549019607843137
589,Business_Insider,2020-04-08,0.419607843137255
590,Business_Insider,2020-04-06,0.223529411764706
591,Business_Insider,2020-04-07,-0.07450980392156858
592,Business_Insider,2020-04-06,-0.2
593,Business_Insider,2020-04-08,0.2705882352941176
594,Business_Insider,2020-04-12,-0.1764705882352942
595,Business_Insider,2020-04-08,-0.2470588235294118
596,Business_Insider,2020-04-09,-0.403921568627451
597,Business_Insider,2020-04-06,0.1843137254901961
598,Business_Insider,2020-04-08,-0.1843137254901961
599,Business_Insider,2020-04-06,-0.09019607843137256
600,Business_Insider,2020-04-08,0.03529411764705892
601,Business_Insider,2020-04-06,-0.3098039215686275
602,Business_Insider,2020-04-07,0.2549019607843137
603,Business_Insider,2020-04-07,-0.1607843137254902
604,Fox News,2020-01-09,-0.4509803921568627
605,Fox News,2020-01-17,0.08235294117647052
606,Fox News,2020-01-13,-0.3960784313725491
607,Fox News,2020-01-16,-0.0117647058823529
608,Fox News,2020-01-17,-0.2627450980392156
609,Fox News,2020-01-15,-0.3725490196078431
610,Fox News,2020-01-21,-0.2784313725490196
611,Fox News,2020-01-23,-0.3176470588235294
612,Fox News,2020-01-23,-0.04313725490196074
613,Fox News,2020-01-22,-0.2941176470588235
614,Fox News,2020-01-23,-0.3176470588235294
615,Fox News,2020-01-21,-0.03529411764705881
616,Fox News,2020-01-23,-0.2235294117647059
617,Fox News,2020-01-20,-0.05882352941176472
618,Fox News,2020-01-23,-0.4196078431372549
619,Fox News,2020-01-26,-0.1764705882352942
620,Fox News,2020-01-23,-0.2392156862745098
621,Fox News,2020-01-22,-0.0117647058823529
622,Fox News,2020-01-23,-0.1294117647058823
623,Fox News,2020-01-23,-0.09019607843137256
624,Fox News,2020-01-26,-0.3490196078431372
625,Fox News,2020-01-26,0.003921568627450966
626,Fox News,2020-01-23,-0.1058823529411764
627,Fox News,2020-01-23,-0.1764705882352942
628,Fox News,2020-01-23,0.2627450980392156
629,Fox News,2020-01-24,-0.003921568627450966
630,Fox News,2020-01-26,-0.3098039215686275
631,Fox News,2020-01-24,0.06666666666666665
632,Fox News,2020-01-23,-0.1686274509803921
633,Fox News,2020-01-23,-0.05098039215686279
634,Fox News,2020-01-26,0.05882352941176472
635,Fox News,2020-01-30,-0.1607843137254902
636,Fox News,2020-01-31,-0.1529411764705882
637,Fox News,2020-01-27,-0.05882352941176472
638,Fox News,2020-01-31,0.003921568627450966
639,Fox News,2020-01-29,-0.03529411764705881
640,Fox News,2020-01-27,0.003921568627450966
641,Fox News,2020-01-28,0.07450980392156858
642,Fox News,2020-01-30,0.01960784313725483
643,Fox News,2020-01-29,-0.2627450980392156
644,Fox News,2020-02-01,-0.1686274509803921
645,Fox News,2020-01-28,-0.3019607843137255
646,Fox News,2020-01-29,-0.09019607843137256
647,Fox News,2020-01-27,-0.207843137254902
648,Fox News,2020-01-30,0.0980392156862746
649,Fox News,2020-01-30,-0.1686274509803921
650,Fox News,2020-01-27,-0.08235294117647063
651,Fox News,2020-02-01,0.04313725490196085
652,Fox News,2020-02-01,-0.1058823529411764
653,Fox News,2020-01-31,0.07450980392156858
654,Fox News,2020-01-27,-0.2313725490196078
655,Fox News,2020-01-31,-0.1215686274509804
656,Fox News,2020-01-29,-0.0117647058823529
657,Fox News,2020-01-31,0.2627450980392156
658,Fox News,2020-01-29,0.06666666666666665
659,Fox News,2020-01-30,0.1450980392156862
660,Fox News,2020-02-06,-0.2549019607843137
661,Fox News,2020-02-08,-0.2784313725490196
662,Fox News,2020-02-07,0.1137254901960785
663,Fox News,2020-02-05,-0.1686274509803921
664,Fox News,2020-02-03,-0.2392156862745098
665,Fox News,2020-02-08,-0.03529411764705881
666,Fox News,2020-02-07,0.192156862745098
667,Fox News,2020-02-07,-0.2627450980392156
668,Fox News,2020-02-03,-0.3176470588235294
669,Fox News,2020-02-07,0.07450980392156858
670,Fox News,2020-02-06,-0.0117647058823529
671,Fox News,2020-02-06,0.0117647058823529
672,Fox News,2020-02-07,0.01960784313725483
673,Fox News,2020-02-03,-0.2156862745098039
674,Fox News,2020-02-05,0.09019607843137245
675,Fox News,2020-02-06,-0.192156862745098
676,Fox News,2020-02-06,-0.07450980392156858
677,Fox News,2020-02-04,-0.1137254901960785
678,Fox News,2020-02-04,-0.1137254901960785
679,Fox News,2020-02-06,-0.1843137254901961
680,Fox News,2020-02-05,0.04313725490196085
681,Fox News,2020-02-03,-0.05098039215686279
682,Fox News,2020-02-05,-0.03529411764705881
683,Fox News,2020-02-05,0.0980392156862746
684,Fox News,2020-02-03,-0.05098039215686279
685,Fox News,2020-02-11,-0.3019607843137255
686,Fox News,2020-02-10,0.07450980392156858
687,Fox News,2020-02-10,-0.05882352941176472
688,Fox News,2020-02-14,0.03529411764705892
689,Fox News,2020-02-14,-0.1058823529411764
690,Fox News,2020-02-14,-0.3254901960784313
691,Fox News,2020-02-14,-0.1607843137254902
692,Fox News,2020-02-13,-0.2156862745098039
693,Fox News,2020-02-13,-0.2
694,Fox News,2020-02-13,-0.1843137254901961
695,Fox News,2020-02-13,-0.01960784313725494
696,Fox News,2020-02-13,0.09019607843137245
697,Fox News,2020-02-13,0.1058823529411765
698,Fox News,2020-02-13,-0.3647058823529412
699,Fox News,2020-02-13,-0.1529411764705882
700,Fox News,2020-02-16,-0.1686274509803921
701,Fox News,2020-02-10,-0.3803921568627451
702,Fox News,2020-02-13,0.01960784313725483
703,Fox News,2020-02-13,0.1372549019607843
704,Fox News,2020-02-13,0.1686274509803922
705,Fox News,2020-02-13,-0.1058823529411764
706,Fox News,2020-02-14,0.1058823529411765
707,Fox News,2020-02-14,-0.05098039215686279
708,Fox News,2020-02-14,0.08235294117647052
709,Fox News,2020-02-14,-0.0980392156862745
710,Fox News,2020-02-19,-0.003921568627450966
711,Fox News,2020-02-20,0.223529411764706
712,Fox News,2020-02-20,-0.3333333333333334
713,Fox News,2020-02-21,0.192156862745098
714,Fox News,2020-02-23,-0.3019607843137255
715,Fox News,2020-02-18,-0.388235294117647
716,Fox News,2020-02-18,-0.003921568627450966
717,Fox News,2020-02-20,0.09019607843137245
718,Fox News,2020-02-19,-0.3019607843137255
719,Fox News,2020-02-21,-0.08235294117647063
720,Fox News,2020-02-21,0.192156862745098
721,Fox News,2020-02-19,-0.0980392156862745
722,Fox News,2020-02-20,0.1686274509803922
723,Fox News,2020-02-20,-0.1529411764705882
724,Fox News,2020-02-20,-0.1529411764705882
725,Fox News,2020-02-23,-0.1215686274509804
726,Fox News,2020-02-23,-0.0980392156862745
727,Fox News,2020-02-22,0.3254901960784313
728,Fox News,2020-02-20,-0.1372549019607843
729,Fox News,2020-02-17,-0.07450980392156858
730,Fox News,2020-02-20,-0.1058823529411764
731,Fox News,2020-02-21,0.223529411764706
732,Fox News,2020-02-19,-0.01960784313725494
733,Fox News,2020-02-18,-0.2627450980392156
734,Fox News,2020-02-19,-0.1764705882352942
735,Fox News,2020-02-27,-0.1529411764705882
736,Fox News,2020-02-29,-0.1215686274509804
737,Fox News,2020-02-25,0.1058823529411765
738,Fox News,2020-02-29,0.3490196078431373
739,Fox News,2020-02-25,-0.2392156862745098
740,Fox News,2020-02-28,-0.06666666666666665
741,Fox News,2020-02-29,-0.2235294117647059
742,Fox News,2020-02-28,-0.1058823529411764
743,Fox News,2020-02-26,0.07450980392156858
744,Fox News,2020-02-29,-0.2627450980392156
745,Fox News,2020-02-26,0.02745098039215677
746,Fox News,2020-02-26,-0.1294117647058823
747,Fox News,2020-03-01,0.07450980392156858
748,Fox News,2020-02-28,-0.3098039215686275
749,Fox News,2020-02-26,0.2156862745098038
750,Fox News,2020-02-29,-0.05098039215686279
751,Fox News,2020-03-01,-0.4196078431372549
752,Fox News,2020-02-27,-0.06666666666666665
753,Fox News,2020-03-01,-0.1137254901960785
754,Fox News,2020-02-27,-0.05098039215686279
755,Fox News,2020-02-26,0.3019607843137255
756,Fox News,2020-02-28,-0.2705882352941177
757,Fox News,2020-02-28,0.09019607843137245
758,Fox News,2020-02-29,-0.04313725490196074
759,Fox News,2020-03-01,-0.08235294117647063
760,Fox News,2020-03-03,-0.1529411764705882
761,Fox News,2020-03-03,0.02745098039215677
762,Fox News,2020-03-05,0.1215686274509804
763,Fox News,2020-03-06,-0.2156862745098039
764,Fox News,2020-03-08,0.06666666666666665
765,Fox News,2020-03-05,0.388235294117647
766,Fox News,2020-03-07,-0.4980392156862745
767,Fox News,2020-03-03,-0.3490196078431372
768,Fox News,2020-03-07,-0.01960784313725494
769,Fox News,2020-03-06,-0.03529411764705881
770,Fox News,2020-03-02,-0.2862745098039216
771,Fox News,2020-03-06,0.05098039215686279
772,Fox News,2020-03-04,0.3098039215686275
773,Fox News,2020-03-08,-0.2
774,Fox News,2020-03-04,0.2549019607843137
775,Fox News,2020-03-06,-0.1137254901960785
776,Fox News,2020-03-08,-0.1843137254901961
777,Fox News,2020-03-07,-0.1137254901960785
778,Fox News,2020-03-05,-0.003921568627450966
779,Fox News,2020-03-06,-0.0117647058823529
780,Fox News,2020-03-05,-0.02745098039215688
781,Fox News,2020-03-05,0.2392156862745098
782,Fox News,2020-03-07,0.3725490196078431
783,Fox News,2020-03-06,-0.1058823529411764
784,Fox News,2020-03-07,0.3254901960784313
785,Fox News,2020-03-13,-0.4352941176470588
786,Fox News,2020-03-14,0.419607843137255
787,Fox News,2020-03-13,0.2
788,Fox News,2020-03-12,0.03529411764705892
789,Fox News,2020-03-12,-0.1686274509803921
790,Fox News,2020-03-10,0.003921568627450966
791,Fox News,2020-03-13,-0.1450980392156863
792,Fox News,2020-03-14,0.01960784313725483
793,Fox News,2020-03-12,-0.1058823529411764
794,Fox News,2020-03-13,0.0117647058823529
795,Fox News,2020-03-12,0.1215686274509804
796,Fox News,2020-03-13,-0.3176470588235294
797,Fox News,2020-03-12,-0.07450980392156858
798,Fox News,2020-03-15,0.06666666666666665
799,Fox News,2020-03-13,-0.06666666666666665
800,Fox News,2020-03-14,0.1372549019607843
801,Fox News,2020-03-13,-0.4274509803921569
802,Fox News,2020-03-10,-0.192156862745098
803,Fox News,2020-03-13,0.223529411764706
804,Fox News,2020-03-15,-0.003921568627450966
805,Fox News,2020-03-13,0.003921568627450966
806,Fox News,2020-03-14,-0.1686274509803921
807,Fox News,2020-03-15,0.1294117647058823
808,Fox News,2020-03-15,0.4352941176470588
809,Fox News,2020-03-13,-0.1058823529411764
810,Fox News,2020-03-20,-0.05098039215686279
811,Fox News,2020-03-19,-0.2313725490196078
812,Fox News,2020-03-17,0.1294117647058823
813,Fox News,2020-03-22,0.04313725490196085
814,Fox News,2020-03-20,-0.03529411764705881
815,Fox News,2020-03-20,0.0117647058823529
816,Fox News,2020-03-19,-0.07450980392156858
817,Fox News,2020-03-20,0.003921568627450966
818,Fox News,2020-03-19,-0.1137254901960785
819,Fox News,2020-03-22,-0.09019607843137256
820,Fox News,2020-03-18,0.0980392156862746
821,Fox News,2020-03-22,-0.02745098039215688
822,Fox News,2020-03-20,-0.08235294117647063
823,Fox News,2020-03-19,0.08235294117647052
824,Fox News,2020-03-20,0.3098039215686275
825,Fox News,2020-03-22,0.0117647058823529
826,Fox News,2020-03-21,0.1843137254901961
827,Fox News,2020-03-22,-0.3098039215686275
828,Fox News,2020-03-20,0.03529411764705892
829,Fox News,2020-03-20,0.3019607843137255
830,Fox News,2020-03-19,-0.03529411764705881
831,Fox News,2020-03-22,0.06666666666666665
832,Fox News,2020-03-20,-0.2235294117647059
833,Fox News,2020-03-21,0.5294117647058822
834,Fox News,2020-03-18,0.1294117647058823
835,Fox News,2020-03-24,-0.1215686274509804
836,Fox News,2020-03-28,0.1843137254901961
837,Fox News,2020-03-25,
838,Fox News,2020-03-26,-0.0980392156862745
839,Fox News,2020-03-27,-0.04313725490196074
840,Fox News,2020-03-23,-0.0117647058823529
841,Fox News,2020-03-24,-0.2549019607843137
842,Fox News,2020-03-24,0.1372549019607843
843,Fox News,2020-03-25,0.1686274509803922
844,Fox News,2020-03-25,-0.2313725490196078
845,Fox News,2020-03-25,0.06666666666666665
846,Fox News,2020-03-24,-0.05882352941176472
847,Fox News,2020-03-26,-0.0980392156862745
848,Fox News,2020-03-29,-0.2313725490196078
849,Fox News,2020-03-25,0.3647058823529412
850,Fox News,2020-03-27,-0.1764705882352942
851,Fox News,2020-03-25,0.1450980392156862
852,Fox News,2020-03-24,0.2549019607843137
853,Fox News,2020-03-24,-0.1450980392156863
854,Fox News,2020-03-26,-0.06666666666666665
855,Fox News,2020-03-25,-0.2627450980392156
856,Fox News,2020-03-23,-0.1764705882352942
857,Fox News,2020-03-26,-0.02745098039215688
858,Fox News,2020-03-27,0.1372549019607843
859,Fox News,2020-03-27,-0.02745098039215688
860,Fox News,2020-04-01,-0.1294117647058823
861,Fox News,2020-04-02,0.08235294117647052
862,Fox News,2020-03-31,-0.3411764705882353
863,Fox News,2020-04-04,-0.0117647058823529
864,Fox News,2020-04-02,0.03529411764705892
865,Fox News,2020-04-01,0.2313725490196079
866,Fox News,2020-04-04,0.1372549019607843
867,Fox News,2020-04-02,0.1607843137254903
868,Fox News,2020-04-01,-0.3568627450980392
869,Fox News,2020-04-05,-0.1294117647058823
870,Fox News,2020-04-03,0.05098039215686279
871,Fox News,2020-03-31,0.05098039215686279
872,Fox News,2020-04-02,0.05882352941176472
873,Fox News,2020-04-02,0.2862745098039217
874,Fox News,2020-04-02,-0.05882352941176472
875,Fox News,2020-04-01,-0.1607843137254902
876,Fox News,2020-04-05,-0.08235294117647063
877,Fox News,2020-04-02,0.4274509803921569
878,Fox News,2020-04-02,0.03529411764705892
879,Fox News,2020-04-03,0.02745098039215677
880,Fox News,2020-04-02,0.003921568627450966
881,Fox News,2020-04-05,0.2705882352941176
882,Fox News,2020-04-03,-0.09019607843137256
883,Fox News,2020-04-05,-0.07450980392156858
884,Fox News,2020-03-31,-0.04313725490196074
885,Fox News,2020-04-09,0.1843137254901961
886,Fox News,2020-04-08,0.03529411764705892
887,Fox News,2020-04-07,0.01960784313725483
888,Fox News,2020-04-10,0.192156862745098
889,Fox News,2020-04-09,0.02745098039215677
890,Fox News,2020-04-06,-0.003921568627450966
891,Fox News,2020-04-07,-0.03529411764705881
892,Fox News,2020-04-12,-0.2549019607843137
893,Fox News,2020-04-08,-0.0117647058823529
894,Fox News,2020-04-12,-0.05882352941176472
895,Fox News,2020-04-07,0.08235294117647052
896,Fox News,2020-04-09,-0.09019607843137256
897,Fox News,2020-04-06,-0.05098039215686279
898,Fox News,2020-04-11,-0.01960784313725494
899,Fox News,2020-04-09,0.1058823529411765
900,Fox News,2020-04-11,0.0980392156862746
901,Fox News,2020-04-07,0.04313725490196085
902,Fox News,2020-04-10,-0.2862745098039216
903,Fox News,2020-04-07,-0.1450980392156863
904,Fox News,2020-04-08,-0.1686274509803921
905,Fox News,2020-04-08,-0.02745098039215688
906,Fox News,2020-04-10,0.04313725490196085
907,Fox News,2020-04-08,-0.3098039215686275
908,Fox News,2020-04-06,-0.2
909,Fox News,2020-04-10,0.192156862745098
910,Financial Times,2020-01-09,-0.3098039215686275
911,Financial Times,2020-01-15,-0.1058823529411764
912,Financial Times,2020-01-16,-0.03529411764705881
913,Financial Times,2020-01-20,-0.2470588235294118
914,Financial Times,2020-01-23,-0.09019607843137256
915,Financial Times,2020-01-23,-0.2627450980392156
916,Financial Times,2020-01-21,-0.05882352941176472
917,Financial Times,2020-01-22,-0.1294117647058823
918,Financial Times,2020-01-26,-0.1450980392156863
919,Financial Times,2020-01-23,-0.1529411764705882
920,Financial Times,2020-01-25,-0.1137254901960785
921,Financial Times,2020-01-23,0.0117647058823529
922,Financial Times,2020-01-23,-0.03529411764705881
923,Financial Times,2020-01-26,-0.0117647058823529
924,Financial Times,2020-01-23,0.1843137254901961
925,Financial Times,2020-01-24,0.01960784313725483
926,Financial Times,2020-01-24,-0.1607843137254902
927,Financial Times,2020-01-26,-0.4196078431372549
928,Financial Times,2020-01-31,-0.2784313725490196
929,Financial Times,2020-01-29,-0.1764705882352942
930,Financial Times,2020-01-29,-0.01960784313725494
931,Financial Times,2020-01-27,0.02745098039215677
932,Financial Times,2020-01-28,0.5058823529411764
933,Financial Times,2020-01-28,-0.07450980392156858
934,Financial Times,2020-01-27,-0.2
935,Financial Times,2020-01-29,-0.0980392156862745
936,Financial Times,2020-01-28,-0.192156862745098
937,Financial Times,2020-01-31,-0.003921568627450966
938,Financial Times,2020-02-02,0.1764705882352942
939,Financial Times,2020-01-30,0.1607843137254903
940,Financial Times,2020-01-30,-0.1686274509803921
941,Financial Times,2020-01-31,
942,Financial Times,2020-01-28,-0.08235294117647063
943,Financial Times,2020-02-01,-0.1764705882352942
944,Financial Times,2020-01-30,0.2
945,Financial Times,2020-02-02,-0.2549019607843137
946,Financial Times,2020-01-31,0.1607843137254903
947,Financial Times,2020-01-30,0.0980392156862746
948,Financial Times,2020-01-30,-0.2
949,Financial Times,2020-01-31,0.04313725490196085
950,Financial Times,2020-01-31,-0.09019607843137256
951,Financial Times,2020-01-31,-0.2156862745098039
952,Financial Times,2020-01-31,0.1215686274509804
953,Financial Times,2020-02-07,-0.1294117647058823
954,Financial Times,2020-02-03,0.003921568627450966
955,Financial Times,2020-02-09,-0.07450980392156858
956,Financial Times,2020-02-09,-0.07450980392156858
957,Financial Times,2020-02-04,-0.3098039215686275
958,Financial Times,2020-02-09,-0.3803921568627451
959,Financial Times,2020-02-09,0.2392156862745098
960,Financial Times,2020-02-04,-0.1529411764705882
961,Financial Times,2020-02-06,-0.2784313725490196
962,Financial Times,2020-02-04,0.05098039215686279
963,Financial Times,2020-02-05,0.06666666666666665
964,Financial Times,2020-02-03,-0.1529411764705882
965,Financial Times,2020-02-06,-0.0980392156862745
966,Financial Times,2020-02-07,0.05098039215686279
967,Financial Times,2020-02-06,-0.04313725490196074
968,Financial Times,2020-02-04,-0.1843137254901961
969,Financial Times,2020-02-03,0.05882352941176472
970,Financial Times,2020-02-06,-0.06666666666666665
971,Financial Times,2020-02-08,0.2156862745098038
972,Financial Times,2020-02-03,0.08235294117647052
973,Financial Times,2020-02-03,-0.003921568627450966
974,Financial Times,2020-02-04,0.1529411764705881
975,Financial Times,2020-02-05,0.1294117647058823
976,Financial Times,2020-02-05,-0.1607843137254902
977,Financial Times,2020-02-07,0.223529411764706
978,Financial Times,2020-02-11,-0.2862745098039216
979,Financial Times,2020-02-16,-0.0980392156862745
980,Financial Times,2020-02-10,0.1764705882352942
981,Financial Times,2020-02-11,-0.2235294117647059
982,Financial Times,2020-02-14,0.09019607843137245
983,Financial Times,2020-02-14,0.02745098039215677
984,Financial Times,2020-02-14,-0.1058823529411764
985,Financial Times,2020-02-14,-0.1764705882352942
986,Financial Times,2020-02-13,0.0117647058823529
987,Financial Times,2020-02-13,0.0117647058823529
988,Financial Times,2020-02-13,0.05882352941176472
989,Financial Times,2020-02-13,-0.1686274509803921
990,Financial Times,2020-02-13,-0.1058823529411764
991,Financial Times,2020-02-13,-0.1215686274509804
992,Financial Times,2020-02-13,-0.05882352941176472
993,Financial Times,2020-02-13,0.1294117647058823
994,Financial Times,2020-02-13,0.1294117647058823
995,Financial Times,2020-02-13,0.1215686274509804
996,Financial Times,2020-02-13,-0.05882352941176472
997,Financial Times,2020-02-13,-0.0117647058823529
998,Financial Times,2020-02-13,-0.09019607843137256
999,Financial Times,2020-02-13,0.2627450980392156
1000,Financial Times,2020-02-13,-0.04313725490196074
1001,Financial Times,2020-02-14,-0.207843137254902
1002,Financial Times,2020-02-14,0.0117647058823529
1003,Financial Times,2020-02-23,-0.0980392156862745
1004,Financial Times,2020-02-19,0.1607843137254903
1005,Financial Times,2020-02-23,-0.09019607843137256
1006,Financial Times,2020-02-18,-0.1058823529411764
1007,Financial Times,2020-02-21,0.07450980392156858
1008,Financial Times,2020-02-17,-0.192156862745098
1009,Financial Times,2020-02-18,-0.1529411764705882
1010,Financial Times,2020-02-23,0.03529411764705892
1011,Financial Times,2020-02-21,-0.1843137254901961
1012,Financial Times,2020-02-19,-0.1372549019607843
1013,Financial Times,2020-02-21,-0.1843137254901961
1014,Financial Times,2020-02-17,-0.2705882352941177
1015,Financial Times,2020-02-23,-0.0117647058823529
1016,Financial Times,2020-02-20,-0.1686274509803921
1017,Financial Times,2020-02-17,-0.1137254901960785
1018,Financial Times,2020-02-21,0.07450980392156858
1019,Financial Times,2020-02-18,0.3176470588235294
1020,Financial Times,2020-02-20,0.1058823529411765
1021,Financial Times,2020-02-19,-0.1686274509803921
1022,Financial Times,2020-02-21,-0.08235294117647063
1023,Financial Times,2020-02-21,-0.01960784313725494
1024,Financial Times,2020-02-21,-0.192156862745098
1025,Financial Times,2020-02-18,-0.1372549019607843
1026,Financial Times,2020-02-21,-0.08235294117647063
1027,Financial Times,2020-02-18,0.2549019607843137
1028,Financial Times,2020-02-28,-0.2705882352941177
1029,Financial Times,2020-02-26,-0.1607843137254902
1030,Financial Times,2020-02-27,-0.1450980392156863
1031,Financial Times,2020-02-27,-0.1764705882352942
1032,Financial Times,2020-02-25,-0.05882352941176472
1033,Financial Times,2020-02-28,-0.1607843137254902
1034,Financial Times,2020-03-01,-0.207843137254902
1035,Financial Times,2020-02-26,-0.2705882352941177
1036,Financial Times,2020-02-24,-0.09019607843137256
1037,Financial Times,2020-02-26,0.1372549019607843
1038,Financial Times,2020-02-25,0.1450980392156862
1039,Financial Times,2020-02-26,-0.09019607843137256
1040,Financial Times,2020-02-28,-0.4666666666666667
1041,Financial Times,2020-02-27,-0.1058823529411764
1042,Financial Times,2020-02-29,-0.06666666666666665
1043,Financial Times,2020-02-26,0.2784313725490195
1044,Financial Times,2020-02-26,-0.1529411764705882
1045,Financial Times,2020-02-26,-0.07450980392156858
1046,Financial Times,2020-02-28,-0.05098039215686279
1047,Financial Times,2020-02-28,-0.03529411764705881
1048,Financial Times,2020-02-24,-0.1294117647058823
1049,Financial Times,2020-02-24,0.05098039215686279
1050,Financial Times,2020-02-25,0.003921568627450966
1051,Financial Times,2020-02-27,-0.2627450980392156
1052,Financial Times,2020-03-01,-0.2627450980392156
1053,Financial Times,2020-03-08,-0.4509803921568627
1054,Financial Times,2020-03-05,-0.1215686274509804
1055,Financial Times,2020-03-06,-0.09019607843137256
1056,Financial Times,2020-03-08,-0.3568627450980392
1057,Financial Times,2020-03-06,-0.2156862745098039
1058,Financial Times,2020-03-05,-0.2313725490196078
1059,Financial Times,2020-03-05,0.2784313725490195
1060,Financial Times,2020-03-04,-0.3568627450980392
1061,Financial Times,2020-03-06,0.04313725490196085
1062,Financial Times,2020-03-07,-0.4274509803921569
1063,Financial Times,2020-03-03,0.2313725490196079
1064,Financial Times,2020-03-05,-0.1843137254901961
1065,Financial Times,2020-03-08,0.0117647058823529
1066,Financial Times,2020-03-06,0.3568627450980393
1067,Financial Times,2020-03-06,-0.1450980392156863
1068,Financial Times,2020-03-07,-0.05098039215686279
1069,Financial Times,2020-03-02,0.02745098039215677
1070,Financial Times,2020-03-08,0.0117647058823529
1071,Financial Times,2020-03-08,-0.04313725490196074
1072,Financial Times,2020-03-02,-0.1607843137254902
1073,Financial Times,2020-03-03,-0.05882352941176472
1074,Financial Times,2020-03-08,0.3254901960784313
1075,Financial Times,2020-03-05,-0.3254901960784313
1076,Financial Times,2020-03-07,-0.04313725490196074
1077,Financial Times,2020-03-04,0.223529411764706
1078,Financial Times,2020-03-13,-0.1764705882352942
1079,Financial Times,2020-03-11,-0.1607843137254902
1080,Financial Times,2020-03-12,-0.2470588235294118
1081,Financial Times,2020-03-13,0.03529411764705892
1082,Financial Times,2020-03-10,-0.1215686274509804
1083,Financial Times,2020-03-09,-0.4196078431372549
1084,Financial Times,2020-03-15,0.01960784313725483
1085,Financial Times,2020-03-09,-0.388235294117647
1086,Financial Times,2020-03-15,-0.4196078431372549
1087,Financial Times,2020-03-12,-0.0117647058823529
1088,Financial Times,2020-03-12,-0.2470588235294118
1089,Financial Times,2020-03-12,-0.3254901960784313
1090,Financial Times,2020-03-11,-0.2705882352941177
1091,Financial Times,2020-03-11,0.01960784313725483
1092,Financial Times,2020-03-13,-0.2235294117647059
1093,Financial Times,2020-03-15,-0.1450980392156863
1094,Financial Times,2020-03-13,-0.05882352941176472
1095,Financial Times,2020-03-12,-0.207843137254902
1096,Financial Times,2020-03-14,-0.2941176470588235
1097,Financial Times,2020-03-15,0.2627450980392156
1098,Financial Times,2020-03-13,-0.06666666666666665
1099,Financial Times,2020-03-11,0.06666666666666665
1100,Financial Times,2020-03-13,0.07450980392156858
1101,Financial Times,2020-03-11,-0.3333333333333334
1102,Financial Times,2020-03-12,0.003921568627450966
1103,Financial Times,2020-03-20,-0.1529411764705882
1104,Financial Times,2020-03-19,0.07450980392156858
1105,Financial Times,2020-03-20,-0.2156862745098039
1106,Financial Times,2020-03-21,-0.06666666666666665
1107,Financial Times,2020-03-20,-0.1450980392156863
1108,Financial Times,2020-03-22,-0.1058823529411764
1109,Financial Times,2020-03-20,-0.2392156862745098
1110,Financial Times,2020-03-17,-0.06666666666666665
1111,Financial Times,2020-03-18,0.1294117647058823
1112,Financial Times,2020-03-19,-0.05098039215686279
1113,Financial Times,2020-03-22,0.192156862745098
1114,Financial Times,2020-03-22,-0.1607843137254902
1115,Financial Times,2020-03-22,0.2392156862745098
1116,Financial Times,2020-03-18,-0.3725490196078431
1117,Financial Times,2020-03-20,0.0117647058823529
1118,Financial Times,2020-03-22,-0.3411764705882353
1119,Financial Times,2020-03-18,-0.2627450980392156
1120,Financial Times,2020-03-18,-0.1058823529411764
1121,Financial Times,2020-03-16,-0.1764705882352942
1122,Financial Times,2020-03-21,0.1843137254901961
1123,Financial Times,2020-03-19,-0.5372549019607843
1124,Financial Times,2020-03-16,-0.1137254901960785
1125,Financial Times,2020-03-19,0.2078431372549019
1126,Financial Times,2020-03-18,0.1058823529411765
